,TT_mean,TT_CP,TT_Tucker
1,0.8579348458630662,0.16861791068593243,0.15846085664093684
2,0.35657825296495216,0.16633524629083896,0.1662074194520399
3,0.7982288811998742,0.20761289365774072,0.18053610381021823
4,0.8944028986199813,0.17337310614170473,0.16661348105988566
5,1.0162297074578974,0.1539624476705798,0.15388678342454545
6,1.2082060985585577,0.17263775432701575,0.16248061354738513
7,0.7510433653519755,0.1843029848922022,0.17229354671572833
8,0.8009491653121519,0.19735873976696386,0.18633028691165032
9,1.4752248981934781,0.19675963526203494,0.18579412409470208
10,0.3814546582161215,0.17367345784411103,0.1611653458607934
11,1.169483310194127,0.20436196571243734,0.18013899674015335
12,0.8744361553838629,0.15120033543470607,0.1460785430631399
13,1.4842021467357553,0.17926492568238442,0.18171865914185076
14,0.7324718445512526,0.19154715911542008,0.18772979318455318
15,0.5849907123148905,0.1716046430975934,0.16519665324967372
16,2.8360471567234127,0.18423211460871414,0.16772552621993314
17,0.45630717347418664,0.17722713355605735,0.1676471172892481
18,3.390874954147172,0.15232632315728437,0.15468093780646758
19,0.6104093781631309,0.19341513803704546,0.17974285018872274
20,1.3593349140416608,0.19306883227436408,0.17948576618520667
