,TT_mean,TT_CP,TT_Tucker
1,0.8270020408382565,0.17210850251549445,0.16084839595217104
2,3.0085996181610337,0.17881210572793432,0.16874330227242348
3,0.7427105418315235,0.18607417989184477,0.17786862684992866
4,0.93807315732936,0.17553241245066112,0.16622165659324886
5,1.064031308841264,0.1682587817795805,0.16292908766067046
6,1.2045993559723664,0.1730219177346791,0.16754924877226413
7,0.718895930149959,0.18129546516086995,0.17211738498258847
8,0.8064697235769988,0.18930608349840042,0.1800704458399363
9,1.4468042300844448,0.1927487873157689,0.18531198059999635
10,0.3969310405278361,0.16105324486488226,0.16620603837266412
11,1.1594904851843124,0.19195989950956255,0.1794367160426516
12,0.883952154291065,0.15570222189842442,0.14768043022172367
13,1.510761948896566,0.18005964132465305,0.1790834849774455
14,0.7388029014868225,0.18449133206762167,0.18034707183473464
15,0.6129113330666498,0.1711046056976483,0.16350533008783671
16,1.8964330136924152,0.18282689477752884,0.17534838362206723
17,0.4390850053481049,0.18057252585704467,0.16971854693660315
18,3.38965566248402,0.1654217129018067,0.14982969783739955
19,0.5943427985416347,0.1769035811674851,0.17101988138694993
20,1.2171845830775718,0.1853732036768667,0.17740287136002877
