,TT_mean,TT_CP,TT_Tucker
1,0.8340374806991743,0.03239624615190766,0.027308803479890273
2,3.0060004738503436,0.029495875698820697,0.02038241693589925
3,0.8057330679631663,0.027613292018696854,0.024587945346260492
4,0.8431072286561384,0.03050315806304832,0.05681036361636473
5,1.0223145785151388,0.026540638956190313,0.02824055729113231
6,1.2002413577300257,0.03443141301566707,0.02363850944541354
7,0.7175175044457449,0.029889590328342507,0.025609682725510056
8,0.8181163190310176,0.03688101959152147,0.027348268405678805
9,1.4139208520707458,0.03590894470513673,0.03148665667408828
10,0.40046240075989353,0.03334930589996553,0.031810999597161084
11,1.2736672908280449,0.03593830748479228,0.033785286371244755
12,0.9562156011729049,0.034970885008423123,0.03224659849240238
13,1.5128452615022039,0.04461074454703021,0.046919662133459834
14,0.8011578593765329,0.05879658659961604,0.028351740074608382
15,0.5428714661157612,0.036189112445077345,0.029828374872634348
16,2.7307625381057674,0.02436171462402021,0.03114139369095055
17,0.4502152272528151,0.005204652395096448,0.003921658766121537
18,2.574984448234663,0.027977370088376082,0.054960785047386856
19,0.5600064772540886,0.027407437296400106,0.03940644187484706
20,1.3941762206882449,0.03031984573487574,0.023157998332892164
