,TT_mean,TT_CP,TT_Tucker,GPST-low,GPST-high,GPST-Hard,GP,CP,Tucker
1,0.37071755212155844,0.10063177289992005,0.09213487348273998,0.2301514994003843,0.23750104806246622,0.26148194847036843,0.360485043079386,0.23682617630182706,0.2377959599128661
2,0.35403689753040196,0.10054909925747203,0.09593948105883114,0.23915590415928825,0.23991690496539014,0.2815715794848029,0.3420762899283903,0.2418480813396958,0.2537011861091403
3,1.540455007538253,0.12656604500452814,0.11698916058278,0.23903341346079612,0.2424722848006914,0.25648117823533334,0.2983474443497829,0.23758530564184138,0.23777079843919505
4,0.2833598122897921,0.11165313135319817,0.08162075976877292,0.21757185844333654,0.2537382943743568,0.2503530474616497,0.3352092948102651,0.23552631840038551,0.2380350625380003
5,1.1428257612827002,0.09109364737729225,0.08755047991229746,137.1620111419429,137.1620111419429,,0.2545681575199949,0.2271817943794856,0.21535458879368177
6,9.123794092019654,0.11374428630557751,0.10488987860157768,0.22914821039436514,22.211450342450615,,0.3112044974905763,0.25009860232406195,0.25038913319482237
7,0.5622506179766901,0.1263373713556719,0.11634363282636988,0.26897240969526337,0.2830364826250462,0.2931920398033101,0.31965098599180997,0.27466807528106796,0.2743813365796891
8,0.9990683629403772,0.09708921389445481,0.08271190104644967,0.2085784179004501,0.2181721979449416,0.23958348066598395,0.3288067491106233,0.20761660416189806,0.21432104886697576
9,0.5480676350560646,0.10744982486203844,0.08885858910336424,0.22548356165654324,0.23299508861682125,0.32246245063119255,0.30547405240408504,0.23030527718726895,0.24138619631233396
10,0.3847438797455522,0.12995176173820286,0.11394739197157427,0.24598636144960548,0.23715131453515279,0.24435139310292456,0.32709819792237166,0.23665029740662394,0.2434219316137099
