,TT_mean,TT_CP,TT_Tucker
1,0.8989858571805032,0.17160296928143104,0.1635711018874155
2,3.047907370091216,0.1709708796750196,0.16202603189285084
3,0.7823478210070479,0.1900910901576199,0.1867062277125642
4,0.8941969987610372,0.1784276369553201,0.1605695417167625
5,0.980218991623502,0.17014610414694603,0.15694750583344996
6,1.250579144754167,0.1726226575836409,0.16177406693295107
7,0.7287371025523918,0.17759582443981417,0.1706488795710068
8,0.7455081781577355,0.18611458440499679,0.17715927864025957
9,1.472781249795692,0.20145826070854855,0.1791289647795536
10,0.3996508088723222,0.17519913940833282,0.15978631431927748
11,1.1315669679658118,0.19954148797491802,0.18769794269001436
12,0.8733110306259902,0.1519929679339844,0.14220746607954973
13,1.4879907468820983,0.19436940821669801,0.1737060264506769
14,0.7636763605504879,0.19737321349260806,0.1803435615194305
15,0.585854541114196,0.17862120462446932,0.16589074507207902
16,2.5645965242569986,0.182982272205799,0.1695120919587656
17,0.4411894654484358,0.1795109995248559,0.16124669363439895
18,3.475710198485986,0.1566358634005187,0.14560140699472518
19,0.6273348993476614,0.17525929505483412,0.17697334945937526
20,2.6284817008517547,0.20845138296174892,0.18878034814614755
