,TT_mean,TT_CP,TT_Tucker
1,0.8041691280737548,0.16886354397063472,0.16415978806328924
2,2.960851168985397,0.17192643738205007,0.16813890438301257
3,0.7388976791654351,0.18780067751908386,0.1792499231741367
4,0.8779422559325585,0.17430839371925602,0.1651560284051488
5,1.0385558010207223,0.16740504885080648,0.15560396237674218
6,1.2626405546687955,0.1804952663672637,0.16516953382302646
7,0.7053302184756451,0.19074485099801658,0.17246250429508947
8,0.7560830183702247,0.19753923792495479,0.1810862064058779
9,1.3508302030182033,0.19106415298382406,0.1878393832182118
10,0.43441064898317033,0.16136990162775702,0.1639932222154178
11,1.1416326048742327,0.19928941892923316,0.19386903966288438
12,0.9250564572738487,0.14598120824070127,0.14339887366516568
13,1.4733124573599627,0.18438377643041048,0.1856808795994049
14,0.7312096472753522,0.1891476538446738,0.18163971796727654
15,0.605164308497145,0.17299154314829102,0.16749955439535255
16,2.849993219695781,0.17478459763260965,0.17091847330140944
17,0.4420153693423485,0.17710243685182628,0.16603447378149153
18,2.6589603322467648,0.17267043424551912,0.15707260678093846
19,0.6081769267848735,0.1758649471548305,0.17574028035354142
20,1.2893426200580986,0.1967806000021628,0.18370205409197032
