,TT_mean,TT_CP,TT_Tucker
1,0.8246038120421533,0.17484603927547573,0.15980054456487927
2,3.0137721205165167,0.18270321983203885,0.17073563944030964
3,0.8011769060089771,0.17972258864273144,0.1786915086154634
4,0.9059860986011447,0.17450199446265288,0.16481864285925113
5,0.9886506567126996,0.16281803360159375,0.15739537115314542
6,1.2113166243346465,0.1774309563116204,0.16628896512764982
7,0.7128533840476234,0.19351363098038146,0.18926230458034887
8,0.8047447776618551,0.17750546785253257,0.17789805977458809
9,1.3559678320718673,0.18491587903482604,0.18021407194450073
10,0.4034276588913917,0.17777678291477567,0.16195338028035813
11,1.1717094076867358,0.20041496003441223,0.18688575559213033
12,0.8650902485243851,0.15236021299406374,0.14363981408989895
13,1.5818673809688164,0.18566388693580008,0.17697472365850528
14,0.7560435493878922,0.19060033701886064,0.18202220840664013
15,0.5675946943545824,0.17128035051922877,0.16817533624652464
16,2.650867018631201,0.18217191308286795,0.17086901804789825
17,0.4490362217886498,0.17895683070480664,0.16132801375612696
18,2.7669483030231072,0.16310187605839632,0.1467067479752961
19,0.5719005808464918,0.17975713576224173,0.1688517980817098
20,2.660077073001229,0.18772670146920306,0.1762821120271758
