,TT_mean,TT_CP,TT_Tucker
1,0.9074037380723727,0.172649590622191,0.16056390361874093
2,2.815694208671167,0.1740488424216077,0.16694937888235747
3,0.7952391330278497,0.1896967378821952,0.17310555462750912
4,0.8698725620707404,0.18764718305187444,0.17032089644565607
5,1.0252283665293902,0.1726383793523806,0.15724020908493186
6,1.1931890277931532,0.1849856458069681,0.16426705117653673
7,0.7398878827968929,0.17987313409887654,0.17266224371160815
8,0.7689289522852191,0.19560118694633138,0.18515819291908392
9,1.4352272437217877,0.19037110041927627,0.18616842555287724
10,0.41346599737420797,0.16925414616035508,0.16499429224498297
11,1.2151997289548477,0.1889299324419235,0.20150352297754232
12,0.9182638712099624,0.1621626675373138,0.14766972482142068
13,1.5138187507994916,0.18881991521388555,0.17534972771650972
14,0.7425350421019593,0.19204062073343375,0.17683680784078518
15,0.5997732431059464,0.16945157250982454,0.16420279557643527
16,2.874765292416566,0.1738685434897589,0.1676673208075852
17,0.45283425236770153,0.19292045489985987,0.17145629100414217
18,3.45279130182795,0.1628375725717187,0.15159582122703805
19,0.6016201726455856,0.18376541286871367,0.16318307406245072
20,1.3015777490400706,0.183576587654932,0.1777626872575577
