,TT_mean,TT_CP,TT_Tucker
1,0.9153038245279078,0.17081501194762472,0.16054346905842246
2,3.069809000658369,0.1752266513356109,0.16822203911487477
3,0.7559834390274985,0.19259186032846878,0.18534091925684615
4,0.8732205047564342,0.17209653893706411,0.16518367907142342
5,0.9694983807725602,0.15798722754482716,0.1545528051786613
6,1.3137699904624416,0.1693172515644254,0.16490880157563798
7,0.745590929189403,0.1819280973270436,0.170016933575284
8,0.7879311382835846,0.1877477889627037,0.18616140901347641
9,1.482566580300808,0.19278340300336125,0.18698409490396398
10,0.43154127919610397,0.17020335967511743,0.16257378822929486
11,1.1866344067030647,0.19897237295494993,0.18302502124689962
12,0.9262568239886488,0.16188907269496872,0.15511093542057378
13,1.5556818863917603,0.18080759081274103,0.1766043863630729
14,0.790112897730856,0.18808081516562997,0.17356988066599682
15,0.6245765427499569,0.16951784710209747,0.16319123601371818
16,2.8067905180006565,0.17742012617043562,0.17021868351849523
17,0.4474147901358477,0.1833217721187133,0.16340897900112805
18,3.3641348436658713,0.16400765023392053,0.14796087243250963
19,0.5944778244919445,0.1721676797539447,0.18847326036140816
20,1.3376647435301068,0.18828759625965286,0.17370466185120653
