,TT_mean,TT_CP,TT_Tucker
1,0.898380226826301,0.16528115278481834,0.16093629641121815
2,3.0480154993910666,0.18058821274483094,0.1726719790342082
3,0.7825142774856731,0.1947460370168336,0.18312059409201675
4,0.8732252896512267,0.1763212906689033,0.1572727324878954
5,0.9876564056139157,0.16978824089321476,0.15052783627080346
6,1.250883507495989,0.17184014498779399,0.16551410353794596
7,0.7156756951803687,0.18105940814976915,0.1756835885694741
8,0.7516886745866252,0.20713322870490583,0.1816810887166686
9,1.4287370059461648,0.1913072843233929,0.18268949131793727
10,0.41694063140469095,0.16574090651437554,0.16052585410718564
11,1.1878739901042727,0.2103087287954084,0.18505801774427405
12,0.9703310949307349,0.15710584937406336,0.14992057521672875
13,1.5456122926668152,0.17355595257685044,0.1759327540668944
14,0.8098001487118518,0.18939801402105838,0.1808430318668863
15,0.5699641770132163,0.17359581870186028,0.16501279355216858
16,2.6826853233279957,0.17652340052190144,0.166237485009228
17,0.4446332291515493,0.17324109597614945,0.18110220760470558
18,3.452830297114103,0.16648715346125809,0.1573329882157151
19,0.5757370798612423,0.1819517003945234,0.17504024113914912
20,1.3407471650364755,0.18506019534340976,0.1830608458894422
