,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,lowrank_reg,0.01,36,2,1,1.8891929401427532,2.150650595347757,0.784367487344539
1,lowrank_reg,0.01,36,2,2,1.2263551536280701,0.2998149598151888,0.2995386476467213
2,lowrank_reg,0.01,36,2,3,1.7869328606551735,0.2653860796466537,0.2647382406720166
3,lowrank_reg,0.01,36,2,4,1.7869328606551735,0.26520926187027133,0.26430799231261504
4,lowrank_reg,0.01,36,2,5,1.7869328606551735,0.2651980878589318,0.264877019852614
