,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,lowrank_reg,0.0,30,2,1,1.2207774854843094,0.6631559029876779,0.6615406033715181
1,lowrank_reg,0.0,30,2,2,1.2466541786885568,0.3184237133730786,0.31786445081644976
2,lowrank_reg,0.0,30,2,3,1.2466541786885568,0.3294849756625172,0.31782407895113374
3,lowrank_reg,0.0,30,2,4,1.2466541786885568,0.33834917651283986,0.31783006660697305
4,lowrank_reg,0.0,30,2,5,1.2466541786885568,0.3382874187052873,0.3173336091435963
