,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,lowrank_reg,0.1,39,2,1,2.0516250244048004,2.337939803290336,0.9060361255509183
1,lowrank_reg,0.1,39,2,2,1.3417116071543937,0.412878056901726,0.41270844927931555
2,lowrank_reg,0.1,39,2,3,1.3417116071543937,0.4125600048361133,0.4126562111106805
3,lowrank_reg,0.1,39,2,4,1.3417116071543937,0.41291813396026034,0.41260927561763877
4,lowrank_reg,0.1,39,2,5,1.3417116071543937,0.41296437119839546,0.4122944046893229
