,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,lowrank_reg,0.1,38,3,1,1.3490718100130308,1.5858725369799516,1.5614062686097785
1,lowrank_reg,0.1,38,3,2,0.9822867680234072,0.41396299313086526,0.39845997241730285
2,lowrank_reg,0.1,38,3,3,0.9822867680234072,0.4227534199782341,0.4009708732433782
3,lowrank_reg,0.1,38,3,4,1.3414394410403283,0.45106570870241103,0.453601260034168
4,lowrank_reg,0.1,38,3,5,1.3414394410403283,0.4510707413203295,0.45418251967533513
