,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.0,34,3,1,0.6288386258317559,0.7560171950724873,0.7591902936318243
1,variance,0.0,34,3,2,0.6288386258317559,0.7358044715503518,0.7342046985522968
2,variance,0.0,34,3,3,0.6288386258317559,0.8956083011717653,0.734786992928469
3,variance,0.0,34,3,4,0.6288386258317559,0.8216495203548388,0.8691131020669025
4,variance,0.0,34,3,5,0.6288386258317559,0.8218453758306846,0.8687003492208403
