,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.1,38,2,1,0.9364377775883955,0.7545922065661683,0.7559541936247837
1,variance,0.1,38,2,2,0.9364377775883955,0.758811288629667,0.7601229156259387
2,variance,0.1,38,2,3,0.9364377775883955,0.7429899056655204,0.7769262029945518
3,variance,0.1,38,2,4,0.9364377775883955,0.7506394900901331,0.7456556459844562
4,variance,0.1,38,2,5,0.9364377775883955,0.7499694640276541,0.74482858446086
