,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,lowrank_reg,0.0,32,1,1,1.8627513214341815,0.9029067437118606,0.903074007844769
1,lowrank_reg,0.0,32,1,2,1.8932544443326573,0.32093182937592984,0.32125096748931636
2,lowrank_reg,0.0,32,1,3,1.8932544443326573,0.34870970571981424,0.3404410245397673
3,lowrank_reg,0.0,32,1,4,1.8932544443326573,0.35565829200791654,0.34066919429972065
4,lowrank_reg,0.0,32,1,5,1.8932544443326573,0.3562573112479715,0.3213964031911317
