,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.1,32,1,1,1.3499492988710984,0.774254777927752,0.7743353426919615
1,variance,0.1,32,1,2,1.3499492988710984,0.7636191524891209,0.7634080007548821
2,variance,0.1,32,1,3,1.3499492988710984,0.761117657530407,0.7600530524042597
3,variance,0.1,32,1,4,1.3499492988710984,0.7881830503707192,0.7603975833280133
4,variance,0.1,32,1,5,1.3499492988710984,0.7906529623504672,0.7841892260534207
