,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,lowrank_reg,0.0,38,4,1,0.7946004120547682,0.8491243073091439,0.8560156164372008
1,lowrank_reg,0.0,38,4,2,0.6518090724648823,0.2121152842431418,0.20830955305874993
2,lowrank_reg,0.0,38,4,3,0.6894440618876196,0.36454490584306315,0.22280185621420495
3,lowrank_reg,0.0,38,4,4,0.6894440618876196,0.3619940975619176,0.3624567130577586
4,lowrank_reg,0.0,38,4,5,0.6894440618876196,0.3645212468316736,0.36260132171153403
