,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.01,32,3,1,1.8010870935326608,1.433199385541242,1.4335473145159519
1,variance,0.01,32,3,2,1.8010870935326608,1.92853994953937,1.931953562055194
2,variance,0.01,32,3,3,1.8010870935326608,1.7746558345798367,1.828030926842901
3,variance,0.01,32,3,4,1.8010870935326608,1.785913183300635,1.8311082496146307
4,variance,0.01,32,3,5,1.8010870935326608,1.7865257206251601,1.8311162473680407
