,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.01,36,1,1,1.2234410408356868,0.7009024270976206,0.7029360680718396
1,variance,0.01,36,1,2,1.2234410408356868,0.6952426088560216,0.6968838224891254
2,variance,0.01,36,1,3,1.2234410408356868,0.6950434410818648,0.6974255228871973
3,variance,0.01,36,1,4,1.2234410408356868,0.6993977176195214,0.6967847988347873
4,variance,0.01,36,1,5,1.2234410408356868,0.6984049445434084,0.6972603675884393
