,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,lowrank_reg,0.1,30,4,1,0.9287639078502528,0.9622066648968362,0.7748339333615566
1,lowrank_reg,0.1,30,4,2,0.7565766534983865,0.5334589196678305,0.5455380147225442
2,lowrank_reg,0.1,30,4,3,1.9009849858520853,0.6436698167230668,0.6350546177960026
3,lowrank_reg,0.1,30,4,4,1.9009849858520853,0.6453525238348236,0.6236065050545012
4,lowrank_reg,0.1,30,4,5,1.9009849858520853,0.6456015258969844,0.6326533035007886
