,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,lowrank_reg,0.0,33,1,1,1.0831645198213613,0.39175321010700065,0.39202055910200534
1,lowrank_reg,0.0,33,1,2,1.0831645198213613,0.38779020492916244,0.3884665573671779
2,lowrank_reg,0.0,33,1,3,1.0831645198213613,0.5208660734670129,0.5087758546324637
3,lowrank_reg,0.0,33,1,4,1.0831645198213613,0.5007392595031934,0.5071958415074173
4,lowrank_reg,0.0,33,1,5,1.0831645198213613,0.5007637213137055,0.5077431788217048
