,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.0,0,1,1.631289893817742,1.2413579841608315,1.2388161559910968
1,0.0,0,2,1.631289893817742,1.7338921894767227,1.7220383939512163
2,0.0,0,3,1.631289893817742,1.7939718727431715,1.7780540339515911
3,0.0,0,4,1.631289893817742,1.7299484465745705,1.7299053810638994
4,0.0,0,5,1.631289893817742,1.7300506866209535,1.732641480881223
