,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.0,2,1,0.7591805600664536,0.6695917913581009,0.6709480583399884
1,0.0,2,2,0.7591805600664536,0.6993104860399169,0.698713110607207
2,0.0,2,3,0.7591805600664536,0.6778228433285521,0.6847036592070536
3,0.0,2,4,0.7591805600664536,0.6817076179732376,0.6830807921073642
4,0.0,2,5,0.7591805600664536,0.6817556815049729,0.683001996804684
