,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.01,35,2,1,0.8093738137515182,0.8255225636786224,0.8232693971580759
1,variance,0.01,35,2,2,0.8093738137515182,0.7733425386087072,0.7805600453623887
2,variance,0.01,35,2,3,0.8093738137515182,0.7680261612716701,0.8139235541055098
3,variance,0.01,35,2,4,0.8093738137515182,0.7674258240793552,0.7825430195546567
4,variance,0.01,35,2,5,0.8093738137515182,0.7677491414978158,0.8139919840509904
