,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.0,3,1,1.2100227570055613,0.7660261302507172,0.7657775209286458
1,0.0,3,2,0.8526592221766358,0.31376417248178085,0.27030344064136363
2,0.0,3,3,0.8526592221766358,0.34459545760288834,0.2984435239880468
3,0.0,3,4,0.8526592221766358,0.3433617195633748,0.29795063107135056
4,0.0,3,5,0.8526592221766358,0.3433484615910303,0.2979458584867146
