,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.01,34,2,1,1.1361519011889523,1.1594799774977647,1.132785701122538
1,variance,0.01,34,2,2,1.1361519011889523,1.1599832651742055,1.1575829942954583
2,variance,0.01,34,2,3,1.1361519011889523,1.1545205479682716,1.1532285920721466
3,variance,0.01,34,2,4,1.1361519011889523,0.9755165493728881,1.1532317376942653
4,variance,0.01,34,2,5,1.1361519011889523,0.9755145677685338,1.153220657560761
