,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.1,0,1,1.170312707881905,1.2700635637003956,1.2690121209628105
1,0.1,0,2,1.170312707881905,1.3628655511519072,1.3594034431600917
2,0.1,0,3,1.170312707881905,1.2177670396012052,1.2287122494200793
3,0.1,0,4,1.170312707881905,1.1892954531390252,1.2017505110397875
4,0.1,0,5,1.170312707881905,1.189295373195583,1.201742481238225
