,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.01,4,1,1.2974627840767474,0.6635873452182807,0.6214932212843518
1,0.01,4,2,1.3270131594491805,1.1623985952216431,0.8958133513584601
2,0.01,4,3,0.5516581063910434,0.5568514733101654,0.608231724601124
3,0.01,4,4,0.5516581063910434,0.528179834474496,0.6082119555733659
4,0.01,4,5,0.5516581063910434,0.5281791236107988,0.6082242764916087
