,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.1,38,1,1,1.0858138957553856,0.9953760213343094,1.0000671654692224
1,variance,0.1,38,1,2,1.0858138957553856,1.131108118103115,1.1277558211061764
2,variance,0.1,38,1,3,1.0858138957553856,1.06791672248932,1.0758174824152629
3,variance,0.1,38,1,4,1.0858138957553856,1.0684304106125955,1.075817453542551
4,variance,0.1,38,1,5,1.0858138957553856,1.0684295718031402,1.1289890955447957
