,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.1,34,2,1,1.2604601157060629,1.2599597776185392,1.2588402074644933
1,variance,0.1,34,2,2,1.2604601157060629,1.2678975753074218,1.2588398933330536
2,variance,0.1,34,2,3,1.2604601157060629,1.1538721564378405,1.2658554375522417
3,variance,0.1,34,2,4,1.2604601157060629,1.1622371971481185,1.1661183407682303
4,variance,0.1,34,2,5,1.2604601157060629,1.1622388549556628,1.1661214036212049
