,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.1,3,1,1.5193437033389026,0.7886022251129338,0.7902330381370836
1,0.1,3,2,1.3460790617449894,0.6189647864083027,0.6207195288515833
2,0.1,3,3,0.5971321161330334,0.9409593192078769,0.7860640295187136
3,0.1,3,4,0.5971321161330334,0.9520684481551658,0.8012193853146545
4,0.1,3,5,0.5971321161330334,0.9520684859631792,0.7860617993039575
