,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.0,34,3,1,0.5959684643368669,0.3661138780255084,0.3663156614934418
1,variance,0.0,34,3,2,0.5959684643368669,0.38291475430417526,0.37551150234655517
2,variance,0.0,34,3,3,0.5959684643368669,0.37492855326372715,0.3731157935635297
3,variance,0.0,34,3,4,0.5959684643368669,0.37226293994492443,0.370118670381451
4,variance,0.0,34,3,5,0.5959684643368669,0.37215670533063233,0.37069585466103594
