,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.01,1,1,1.1762201187655101,1.0903076765750015,1.0911433619019335
1,0.01,1,2,1.227972912644533,1.2444755228556212,1.2434148025532963
2,0.01,1,3,1.227972912644533,1.5768693094925383,1.541808097887135
3,0.01,1,4,1.227972912644533,1.5642019699667877,1.5418025640372528
4,0.01,1,5,1.227972912644533,1.581715500930189,1.577744371209435
