,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.01,3,1,0.5105424290114304,0.505872612666118,0.5708727832399789
1,0.01,3,2,0.5105424290114304,0.468070849452113,0.4737096909400656
2,0.01,3,3,0.5105424290114304,0.4816225023404839,0.45172742790487785
3,0.01,3,4,0.5105424290114304,0.5294729942525491,0.46420146502920645
4,0.01,3,5,0.5105424290114304,0.5294679727865061,0.466507695106355
