,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.0,0,1,1.1315226720178038,1.0918003058365233,1.0929090843536005
1,0.0,0,2,1.1315226720178038,1.5708182867078067,1.5562246423670636
2,0.0,0,3,1.1315226720178038,1.5369927327883293,1.5218058980569844
3,0.0,0,4,1.1315226720178038,1.531579589425959,1.521829682074815
4,0.0,0,5,1.1315226720178038,1.5316646733250832,1.5218087518694037
