,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.01,2,1,1.3260264225052583,0.4023236128241048,0.40230365383329375
1,0.01,2,2,1.3260264225052583,0.6429445908735358,0.572024274141038
2,0.01,2,3,0.5845699199510951,0.8957435439015249,0.8699965577631915
3,0.01,2,4,0.5845699199510951,0.9445024399791915,0.8699752237443921
4,0.01,2,5,0.5845699199510951,0.9445022067536367,0.8699808230343021
