,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.1,39,3,1,1.6546395374946858,1.4203770533802766,1.4183659397761452
1,variance,0.1,39,3,2,1.6546395374946858,2.290352385835859,2.2781119803847383
2,variance,0.1,39,3,3,1.6546395374946858,2.16926634866896,2.208286437282667
3,variance,0.1,39,3,4,1.6546395374946858,2.1702359205063417,2.173868777870074
4,variance,0.1,39,3,5,1.6546395374946858,2.1707880274730207,2.1740614196978076
