,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.01,36,4,1,1.3579307324365935,1.9752717286432455,1.9247164906710805
1,variance,0.01,36,4,2,1.3579307324365935,2.0244090549399916,1.9131488816052846
2,variance,0.01,36,4,3,1.3579307324365935,3.060670413959521,1.9010375353357438
3,variance,0.01,36,4,4,1.3579307324365935,3.060633786508953,1.9253600041609689
4,variance,0.01,36,4,5,1.3579307324365935,3.060634732874428,1.8968393217340493
