,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.0,31,3,1,1.221082593373925,1.506810464555018,1.1252056600434157
1,variance,0.0,31,3,2,1.221082593373925,1.167308491118019,1.1732518702197008
2,variance,0.0,31,3,3,1.221082593373925,1.881802623337637,1.1729401375618975
3,variance,0.0,31,3,4,1.221082593373925,1.8658475579458558,1.1729431638824266
4,variance,0.0,31,3,5,1.221082593373925,1.8658454255975916,1.5912832256477272
