,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.01,0,1,1.256794048735575,1.007558649673326,1.009262580793356
1,0.01,0,2,1.256794048735575,1.0642931516981793,1.0629780432898797
2,0.01,0,3,1.256794048735575,1.0532333263099845,1.0524336685105071
3,0.01,0,4,1.256794048735575,1.1754919364239291,1.0524157304707031
4,0.01,0,5,1.256794048735575,1.1755628564647138,1.1455663293819247
