,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.0,4,1,0.9711586695033833,0.5272982696267198,0.5230545443236427
1,0.0,4,2,1.3099843944348195,0.9563797173261355,0.825752145585969
2,0.0,4,3,1.3099843944348195,0.9351320003544411,0.8226321455166825
3,0.0,4,4,1.6449602385217916,0.8631847974139796,1.3453569960313354
4,0.0,4,5,1.8039995999691925,0.711784694789817,0.909841026785401
