,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.1,1,1,1.4271826502663725,0.5046539110424908,0.5044770988380102
1,0.1,1,2,1.4271826502663725,0.5383846616520828,0.5398756536536108
2,0.1,1,3,1.4271826502663725,0.7563070422841642,0.7347241004393862
3,0.1,1,4,1.4271826502663725,0.7990955742727962,0.7697502179389525
4,0.1,1,5,1.4271826502663725,0.7989735316506315,0.7694705731368119
