,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.01,2,1,1.175307798960876,0.5824485547241125,0.5821612882124416
1,0.01,2,2,1.2550148815107292,0.4732082907407987,0.47626711597872734
2,0.01,2,3,1.2550148815107292,0.44370528789251384,0.44608175764532954
3,0.01,2,4,1.2550148815107292,0.4347438327567151,0.4460735452243448
4,0.01,2,5,1.1296944187251363,1.5159033854107524,1.0545295417864768
