,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.1,0,1,1.218080842807548,1.2090996790725725,1.2097570166362446
1,0.1,0,2,1.218080842807548,1.5864198257920519,1.563453502549035
2,0.1,0,3,1.218080842807548,1.5768360032801352,1.5561659492534519
3,0.1,0,4,1.218080842807548,1.522686526971852,1.5078278461171322
4,0.1,0,5,1.218080842807548,1.5226871751074982,1.5078308405121947
