,noisevar,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,0.1,4,1,1.1238264316444886,0.6382179497248408,0.6361536838852005
1,0.1,4,2,1.3920692108859476,1.0880061073830942,1.0791002254419901
2,0.1,4,3,1.3920692108859476,1.123499608404731,1.0667328352700531
3,0.1,4,4,1.8314616553734353,1.3133421117568687,1.4269869092345042
4,0.1,4,5,1.9201606009413372,1.0238395928047692,1.2156908751058413
