,sm,noisevar,seed,depth,rank,MSE_mean,MSE_cp,MSE_tucker
0,variance,0.01,36,1,1,1.0137944638573042,1.4927612065605735,1.48692673622684
1,variance,0.01,36,1,2,1.0137944638573042,1.58458939235411,1.5743725681321343
2,variance,0.01,36,1,3,1.0137944638573042,1.49818492081465,1.5045234050808836
3,variance,0.01,36,1,4,1.0137944638573042,1.5250075628292827,1.5075871906388392
4,variance,0.01,36,1,5,1.0137944638573042,1.5250081731811418,1.5075909703265407
